age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
41,8,155041,8.0,9,4,14,3,4,0,3418,0,40,38,0.0
37,3,79586,8.0,9,5,6,3,1,1,0,0,60,38,0.0
45,3,355781,12.0,13,2,3,0,1,1,0,0,45,23,1.0
63,8,156158,8.0,9,2,14,0,4,1,0,0,16,38,0.0
36,3,116358,13.0,14,2,3,0,1,1,0,0,45,18,0.0
45,3,59287,12.0,13,2,3,0,4,1,0,0,40,38,0.0
41,3,138868,12.0,13,4,11,1,4,0,0,0,40,38,0.0
26,3,185885,11.0,12,4,12,2,4,0,0,0,20,38,0.0
17,3,40299,6.0,7,4,11,3,4,0,0,0,25,38,0.0
27,3,500068,8.0,9,2,7,0,4,1,0,0,36,41,0.0
43,3,51494,8.0,9,2,6,0,4,1,0,0,65,38,0.0
35,3,179481,8.0,9,4,13,3,4,1,0,0,55,38,0.0
38,3,365907,12.0,13,0,0,4,4,0,0,0,40,38,0.0
26,3,284343,8.0,9,4,6,1,4,1,0,0,40,38,0.0
28,3,204862,9.0,10,4,3,3,4,0,0,0,40,38,0.0
38,3,272476,12.0,13,2,9,5,4,0,0,0,24,38,1.0
36,3,175130,6.0,7,0,13,4,4,0,0,0,40,38,0.0
33,3,118941,8.0,9,2,0,5,4,0,0,0,40,38,1.0
19,3,164339,8.0,9,4,5,3,4,1,1055,0,70,38,0.0
22,8,213291,11.0,12,4,14,3,4,1,0,0,25,38,0.0
42,0,55457,5.0,6,2,0,0,4,1,0,0,40,25,0.0
50,3,280292,5.0,6,2,13,0,4,1,0,0,40,38,1.0
30,3,446894,8.0,9,2,5,0,4,1,0,0,30,38,0.0
37,6,67083,9.0,10,2,9,2,1,1,0,0,40,0,0.0
54,4,159219,15.0,15,2,9,0,4,1,99999,0,40,38,1.0
52,4,168539,12.0,13,4,3,1,4,1,0,0,40,38,0.0
65,3,88145,1.0,2,2,5,0,3,1,0,0,40,41,0.0
33,3,150309,8.0,9,0,2,1,4,0,0,0,40,38,0.0
25,3,122999,9.0,10,4,12,2,4,1,0,0,40,38,0.0
24,3,302195,12.0,13,4,11,1,4,1,0,0,45,38,0.0
26,3,210982,10.0,11,5,0,4,2,0,114,0,40,38,0.0
39,3,177140,8.0,9,5,0,1,4,1,0,0,40,38,1.0
59,3,113838,8.0,9,0,7,1,4,0,0,0,40,38,0.0
29,3,97165,9.0,10,4,0,4,4,0,0,0,40,38,0.0
47,3,104301,6.0,7,4,7,3,4,0,0,0,45,38,0.0
23,8,192028,9.0,10,4,14,3,4,0,0,0,35,38,0.0
64,4,115931,8.0,9,2,13,0,4,1,0,0,50,38,0.0
21,3,147280,8.0,9,4,7,3,3,1,0,0,20,38,0.0
32,3,185433,9.0,10,2,0,5,2,0,0,0,40,38,1.0
26,3,599057,8.0,9,4,3,1,2,0,0,0,37,38,0.0
19,8,50626,9.0,10,4,14,3,2,0,0,0,20,38,0.0
62,5,71467,13.0,14,2,9,0,4,1,0,0,40,38,0.0
32,3,183977,12.0,13,2,2,0,4,1,0,0,55,38,1.0
75,8,26586,5.0,6,3,14,1,4,0,0,0,5,38,0.0
45,5,196858,8.0,9,2,3,0,4,1,0,0,60,38,0.0
31,3,160594,12.0,13,2,3,0,4,1,0,1887,50,38,1.0
32,3,65278,8.0,9,2,0,0,4,1,2580,0,40,38,0.0
24,3,102258,12.0,13,2,11,0,4,1,0,0,40,38,0.0
25,3,196947,12.0,13,4,11,3,4,0,0,0,40,38,0.0
41,5,233150,8.0,9,2,3,0,4,1,0,0,60,38,0.0
18,3,42857,9.0,10,4,11,3,4,0,0,0,20,38,0.0
44,3,118059,14.0,16,2,9,0,4,1,0,0,55,38,1.0
40,3,169262,9.0,10,2,3,0,4,1,3411,0,50,38,0.0
27,3,95108,12.0,13,4,9,1,4,1,0,0,40,38,0.0
23,3,161092,12.0,13,4,0,3,4,1,0,0,40,38,0.0
21,3,345253,9.0,10,4,0,1,3,1,2174,0,40,38,0.0
37,6,111275,8.0,9,2,13,0,4,1,0,0,40,38,0.0
65,5,178878,8.0,9,2,4,0,4,1,0,0,48,38,0.0
43,0,157237,13.0,14,2,9,0,4,1,0,0,40,38,1.0
45,3,155664,8.0,9,4,0,1,4,1,0,0,44,38,0.0
24,6,322658,12.0,13,4,3,1,4,0,0,0,40,38,0.0
24,3,208503,9.0,10,4,6,1,4,1,0,0,42,38,0.0
19,1,223326,9.0,10,4,10,3,4,1,0,1721,35,38,0.0
37,3,20308,12.0,13,2,9,0,4,1,0,0,65,38,1.0
24,3,124751,8.0,9,4,0,3,4,0,0,0,35,38,0.0
34,3,113364,9.0,10,2,6,0,4,1,0,0,40,10,0.0
50,6,196900,8.0,9,2,7,5,4,0,0,0,39,38,0.0
36,3,168170,8.0,9,2,2,0,4,1,0,0,40,32,0.0
39,3,205338,12.0,13,2,11,0,4,1,0,0,60,38,0.0
44,5,98806,3.0,4,2,2,0,4,1,0,0,38,38,0.0
45,6,226452,8.0,9,2,7,0,4,1,0,0,40,38,0.0
32,6,479179,6.0,7,4,10,3,4,1,0,0,40,38,0.0
47,0,471990,13.0,14,2,3,0,2,1,0,0,40,38,1.0
50,3,44728,8.0,9,2,6,0,4,1,0,0,40,38,0.0
32,3,33117,10.0,11,2,7,0,4,1,0,0,40,38,0.0
19,3,264876,8.0,9,4,5,3,4,1,0,0,40,38,0.0
19,8,47235,9.0,10,4,14,3,4,0,0,0,20,38,0.0
28,6,293628,13.0,14,0,9,1,4,1,0,0,10,41,0.0
28,3,193122,8.0,9,0,11,2,4,1,0,0,50,38,0.0
39,0,149347,13.0,14,4,9,1,4,1,0,0,40,30,1.0
21,3,129172,9.0,10,4,7,1,4,1,2907,0,40,38,0.0
73,5,151255,9.0,10,6,4,1,4,0,0,0,75,38,0.0
39,3,98886,3.0,4,2,7,0,4,1,4508,0,40,25,0.0
25,3,238673,9.0,10,4,6,1,4,1,0,0,40,38,0.0
31,3,137991,9.0,10,1,11,5,4,0,0,0,20,38,0.0
51,3,85942,9.0,10,0,11,1,4,0,0,0,32,38,0.0
39,3,85783,12.0,13,2,0,5,4,0,0,0,28,38,0.0
31,3,174789,12.0,13,0,5,3,4,1,0,0,40,38,0.0
21,3,457162,9.0,10,4,11,3,2,1,0,0,17,38,0.0
46,3,176026,12.0,13,0,3,1,4,1,27828,0,50,38,1.0
73,3,88594,8.0,9,0,3,1,4,0,0,0,35,38,0.0
41,3,311101,8.0,9,0,2,1,4,1,0,0,40,38,0.0
20,3,273989,8.0,9,4,13,3,4,1,0,0,40,38,0.0
27,3,370242,11.0,12,4,7,1,4,1,0,0,30,38,0.0
24,3,194630,12.0,13,4,9,1,4,1,0,0,35,38,0.0
20,3,313817,9.0,10,2,2,0,4,1,0,0,40,38,0.0
39,3,195843,10.0,11,4,6,3,4,1,0,0,40,38,0.0
27,3,203160,12.0,13,4,5,1,4,1,0,0,28,38,0.0
33,3,175856,6.0,7,2,11,0,4,1,0,0,60,38,0.0
33,3,75435,8.0,9,2,5,0,0,1,0,0,40,38,0.0
36,6,291676,4.0,5,2,2,0,2,1,0,0,40,38,0.0
55,3,192869,9.0,10,2,3,0,4,1,0,0,36,38,0.0
19,3,124464,9.0,10,4,6,3,4,1,0,0,40,38,0.0
35,3,98776,8.0,9,4,3,1,4,1,0,0,60,38,0.0
34,3,107960,2.0,3,4,6,2,1,1,0,0,40,24,0.0
62,6,312286,15.0,15,0,9,1,4,0,0,0,35,38,0.0
33,5,48520,9.0,10,2,2,0,4,1,0,0,40,38,1.0
39,3,224541,4.0,5,2,2,0,4,1,4386,0,55,25,0.0
36,1,237713,9.0,10,2,12,0,4,1,0,0,40,38,0.0
41,3,309990,12.0,13,0,0,4,4,0,0,0,33,38,0.0
39,5,37019,8.0,9,2,2,0,4,1,0,0,60,38,0.0
38,8,48976,8.0,9,2,14,5,4,0,0,1887,10,38,1.0
18,3,170183,8.0,9,4,0,3,4,0,0,0,10,38,0.0
61,3,142988,9.0,10,2,3,0,4,1,15024,0,45,38,1.0
20,0,163205,10.0,11,4,0,3,4,0,0,0,36,38,0.0
35,5,455379,8.0,9,2,13,0,4,1,0,0,65,38,1.0
27,3,104423,8.0,9,4,6,3,4,1,0,0,40,38,0.0
66,3,104936,5.0,6,6,7,4,4,0,0,0,38,38,0.0
21,3,542610,8.0,9,4,13,2,2,1,0,0,40,38,0.0
20,3,208117,9.0,10,4,7,3,4,0,0,0,18,38,0.0
34,3,105141,9.0,10,0,0,3,4,1,0,0,40,38,0.0
63,3,156120,2.0,3,4,8,1,4,0,0,0,50,41,0.0
20,8,38455,8.0,9,4,14,4,4,1,0,0,40,38,0.0
31,3,213339,8.0,9,5,12,1,4,0,0,0,40,38,0.0
41,3,177989,14.0,16,2,9,0,4,1,0,2051,60,38,0.0
64,6,107732,1.0,2,2,4,0,3,1,0,0,45,3,0.0
32,3,312403,12.0,13,4,3,1,4,0,0,0,40,38,0.0
30,1,176992,8.0,9,2,13,0,4,1,0,0,50,38,1.0
36,5,84294,12.0,13,2,4,0,4,1,0,0,72,38,0.0
22,3,143062,9.0,10,4,4,3,4,1,0,0,12,38,0.0
53,1,139671,9.0,10,2,3,0,4,1,0,0,50,38,0.0
50,3,116814,8.0,9,6,0,1,0,0,0,0,40,38,0.0
36,3,37778,12.0,13,2,3,0,4,1,0,0,40,38,0.0
41,4,240900,6.0,7,2,3,0,4,1,0,0,40,38,0.0
55,3,202652,12.0,13,4,3,1,4,0,0,0,35,38,0.0
38,3,52187,12.0,13,2,11,0,4,1,15024,0,50,38,1.0
28,3,349751,12.0,13,4,3,1,2,1,2174,0,50,38,0.0
24,1,238384,12.0,13,4,9,3,4,0,0,0,37,38,0.0
60,3,209844,9.0,10,0,0,2,4,0,0,0,40,38,0.0
54,3,333301,5.0,6,2,7,0,2,1,0,0,40,38,0.0
27,4,214974,8.0,9,2,2,0,4,1,0,0,60,38,0.0
30,3,113453,13.0,14,2,9,5,4,0,0,0,30,38,0.0
54,3,162238,8.0,9,6,13,1,4,1,0,0,45,38,0.0
44,3,98779,9.0,10,2,2,0,4,1,5178,0,40,38,1.0
52,3,165001,8.0,9,2,13,0,4,1,0,0,60,38,1.0
18,3,78528,6.0,7,4,7,3,4,1,0,0,20,38,0.0
55,3,353881,3.0,4,2,13,0,4,1,0,0,50,38,0.0
35,3,251396,12.0,13,2,9,0,4,1,0,0,50,38,1.0
37,3,178100,12.0,13,0,3,1,4,0,0,0,40,38,1.0
22,3,416165,9.0,10,4,0,3,4,0,0,0,40,38,0.0
45,3,177536,12.0,13,2,3,0,4,1,0,0,45,8,1.0
38,3,203717,12.0,13,2,4,0,4,1,0,0,60,38,0.0
48,3,107231,12.0,13,2,9,0,4,1,0,0,40,38,0.0
35,3,106448,10.0,11,2,7,0,4,1,0,0,40,38,0.0
21,3,196816,10.0,11,2,2,2,4,1,0,0,50,38,0.0
37,5,191342,8.0,9,2,2,0,1,1,0,0,60,29,1.0
18,3,170194,6.0,7,4,11,3,4,1,0,0,25,38,0.0
26,3,113587,5.0,6,0,6,3,4,1,0,0,35,38,0.0
48,4,72425,12.0,13,2,2,0,4,1,0,0,50,38,0.0
51,3,217480,9.0,10,5,0,1,2,1,8614,0,40,38,1.0
52,3,120914,9.0,10,2,2,0,4,1,0,0,40,38,0.0
32,6,33945,12.0,13,2,4,0,4,1,0,0,40,38,1.0
39,5,199753,12.0,13,2,7,0,4,1,0,0,60,38,0.0
51,3,144284,12.0,13,2,9,0,4,1,0,0,40,38,1.0
54,3,53833,12.0,13,2,11,0,4,1,0,0,50,38,0.0
21,3,151158,9.0,10,4,9,1,4,0,0,0,25,38,0.0
43,3,125577,8.0,9,5,0,4,2,0,0,0,40,38,0.0
32,3,242323,9.0,10,4,0,3,4,0,0,0,40,38,0.0
31,6,195181,13.0,14,2,9,0,4,1,0,0,35,38,1.0
73,8,145748,8.0,9,2,14,0,4,1,0,0,8,38,0.0
26,3,341672,9.0,10,4,0,2,1,1,0,0,60,18,0.0
35,3,116369,8.0,9,4,2,1,4,1,0,0,40,38,0.0
73,3,113446,2.0,3,2,3,0,4,1,0,0,54,38,1.0
25,5,121285,12.0,13,4,11,1,4,0,0,0,40,38,0.0
58,5,25124,10.0,11,2,4,0,4,1,0,2377,65,38,0.0
32,3,182274,8.0,9,5,7,3,4,0,0,0,37,38,0.0
28,3,103548,12.0,13,2,9,0,4,1,0,0,40,38,0.0
41,5,38434,13.0,14,4,11,1,4,0,0,0,30,38,0.0
53,5,317313,8.0,9,2,2,0,4,1,0,0,48,38,0.0
49,3,177543,8.0,9,5,0,4,4,0,0,0,35,38,0.0
55,3,139834,12.0,13,2,9,0,4,1,0,0,40,38,1.0
29,3,118478,9.0,10,2,0,5,4,0,7298,0,50,38,1.0
28,5,147951,10.0,11,2,4,0,4,1,0,0,80,38,0.0
44,3,201734,8.0,9,2,2,0,4,1,0,0,45,38,0.0
41,3,198196,13.0,14,2,3,0,4,1,0,0,45,38,1.0
26,3,141876,10.0,11,2,11,0,4,1,3103,0,45,38,1.0
23,3,325179,8.0,9,2,11,0,4,1,0,0,40,38,1.0
37,5,143774,12.0,13,2,9,5,4,0,0,0,40,10,1.0
23,3,152328,12.0,13,4,9,3,4,1,13550,0,50,38,1.0
33,3,479600,9.0,10,4,7,4,2,0,0,0,40,38,0.0
44,3,180599,8.0,9,4,2,3,4,1,0,0,40,38,1.0
21,3,448026,9.0,10,4,10,3,4,1,2907,0,30,38,0.0
36,3,300333,6.0,7,2,3,0,4,1,0,0,40,4,0.0
44,1,184105,12.0,13,2,0,0,4,1,5013,0,40,38,0.0
23,3,202084,8.0,9,4,7,4,2,0,0,0,40,38,0.0
26,3,29515,8.0,9,0,3,3,4,1,0,0,40,38,0.0
32,3,247328,2.0,3,4,7,1,4,1,0,0,40,25,0.0
31,3,188246,9.0,10,2,5,0,4,1,0,0,40,38,1.0
50,1,105788,8.0,9,5,3,4,2,0,6497,0,35,38,0.0
18,4,352640,9.0,10,4,0,3,4,0,0,0,20,38,0.0
49,3,132576,12.0,13,2,3,0,4,1,0,0,50,38,1.0
59,3,128829,8.0,9,0,7,1,4,0,0,0,40,38,0.0
38,3,93140,8.0,9,5,6,4,2,0,0,0,28,38,0.0
50,4,155965,9.0,10,2,11,0,4,1,0,0,55,38,0.0
51,4,335902,9.0,10,2,2,0,4,1,0,1672,55,38,0.0
22,3,158522,9.0,10,4,6,3,1,1,0,0,35,38,0.0
54,3,174806,8.0,9,2,6,5,4,0,0,0,40,38,1.0
37,3,32207,8.0,9,4,13,1,4,1,0,0,40,38,0.0
31,3,43607,12.0,13,6,0,4,4,1,0,0,60,38,0.0
67,6,168224,12.0,13,2,3,0,4,1,0,0,40,38,0.0
43,8,180318,6.0,7,5,14,2,4,1,0,0,40,38,0.0
21,3,311376,9.0,10,4,3,2,4,0,0,0,40,38,0.0
30,3,101562,8.0,9,4,0,1,4,0,0,0,40,38,0.0
32,1,267859,9.0,10,2,10,0,4,1,0,0,50,4,0.0
36,3,86143,10.0,11,4,2,3,1,1,0,0,40,38,0.0
33,1,217304,12.0,13,4,0,1,2,1,0,0,40,38,0.0
37,3,410034,8.0,9,2,2,0,4,1,0,0,56,38,0.0
29,3,293073,15.0,15,2,9,0,4,1,7298,0,48,38,1.0
18,8,39493,9.0,10,4,14,3,4,1,0,0,30,38,0.0
26,3,247425,9.0,10,4,11,1,2,1,0,0,40,13,0.0
51,3,128338,3.0,4,2,9,0,4,1,0,0,40,38,0.0
39,3,189344,8.0,9,2,6,0,4,1,0,0,40,25,0.0
18,3,366154,8.0,9,4,7,1,4,1,0,0,30,38,0.0
52,3,163051,7.0,8,2,6,0,4,1,0,1628,40,38,0.0
31,3,437200,9.0,10,2,4,0,4,1,0,0,40,25,0.0
45,3,323798,12.0,13,2,3,0,4,1,7298,0,53,38,1.0
38,3,182570,9.0,10,2,6,0,4,1,0,0,38,38,0.0
21,3,200318,11.0,12,4,11,1,4,0,0,0,35,38,0.0
33,3,48520,8.0,9,5,5,1,4,1,0,0,40,38,0.0
39,3,130007,9.0,10,0,2,4,4,1,0,0,40,38,0.0
31,3,166248,8.0,9,2,6,0,4,1,0,0,40,38,0.0
43,3,203554,12.0,13,2,3,0,4,1,0,1902,50,38,1.0
64,8,192715,12.0,13,2,14,0,4,1,0,1672,10,38,0.0
33,4,291333,12.0,13,2,3,0,4,1,7298,0,45,38,1.0
49,5,39140,8.0,9,2,4,0,4,1,0,0,60,38,0.0
41,3,266439,8.0,9,2,6,0,4,1,0,0,40,38,0.0
55,5,126840,9.0,10,0,6,1,4,1,0,0,40,38,0.0
52,3,166419,9.0,10,0,0,1,2,0,0,0,37,38,0.0
42,3,287129,12.0,13,0,9,1,2,1,0,0,40,38,0.0
24,3,206827,9.0,10,4,0,3,4,0,0,0,30,38,0.0
42,3,173888,8.0,9,3,0,1,4,1,0,0,52,38,0.0
41,6,253250,12.0,13,2,3,0,4,1,7298,0,40,38,1.0
35,3,337239,8.0,9,2,6,0,4,1,0,0,40,25,0.0
71,8,113445,2.0,3,2,14,0,4,1,0,0,10,38,0.0
54,0,201127,13.0,14,0,3,1,4,1,0,0,42,38,1.0
24,3,403107,2.0,3,4,5,2,4,1,0,0,40,25,0.0
59,8,179078,8.0,9,6,14,4,2,0,0,0,40,38,0.0
30,8,126402,6.0,7,4,14,4,2,0,0,0,40,38,0.0
57,0,223892,12.0,13,2,3,5,4,0,0,0,40,38,1.0
58,6,191318,13.0,14,2,3,0,4,1,15024,0,40,38,1.0
32,3,394708,8.0,9,4,7,4,2,1,0,0,40,38,0.0
22,3,119474,8.0,9,4,11,3,4,0,1055,0,25,38,0.0
20,3,419984,8.0,9,0,7,4,4,0,0,0,25,38,0.0
60,8,164730,12.0,13,2,14,0,4,1,0,0,40,38,0.0
51,3,190678,8.0,9,0,9,4,2,0,0,0,40,41,0.0
26,1,197897,8.0,9,4,0,3,2,0,0,0,20,8,0.0
33,3,286675,6.0,7,2,2,0,4,1,0,0,40,38,0.0
19,3,191986,5.0,6,4,11,4,4,0,0,0,40,38,0.0
50,5,90525,8.0,9,2,7,5,4,0,15024,0,20,38,1.0
32,3,56150,8.0,9,2,11,0,4,1,0,0,40,38,0.0
51,1,248327,12.0,13,2,13,0,2,1,0,0,40,38,1.0
18,3,90860,9.0,10,4,11,3,1,0,0,0,20,38,0.0
35,0,104858,13.0,14,2,3,0,4,1,0,0,50,38,1.0
22,8,228686,9.0,10,0,14,3,4,1,0,1602,25,38,0.0
46,3,196707,8.0,9,0,2,1,4,1,0,0,55,38,0.0
37,3,29430,8.0,9,0,11,4,4,1,0,0,45,38,0.0
45,3,54038,9.0,10,2,0,5,4,0,0,1902,20,38,1.0
63,3,281025,4.0,5,2,5,0,4,1,0,0,32,38,0.0
53,3,258832,8.0,9,4,7,2,1,1,0,0,10,29,0.0
24,3,131220,8.0,9,4,0,3,2,0,0,0,40,38,0.0
65,8,190454,6.0,7,2,14,0,4,1,0,0,29,38,0.0
43,3,315971,11.0,12,4,9,1,4,0,0,0,32,41,1.0
47,3,265097,8.0,9,2,6,0,4,1,0,0,40,38,0.0
41,3,185057,8.0,9,4,3,4,4,0,0,0,40,38,0.0
27,3,169557,8.0,9,0,6,1,4,1,6849,0,40,38,0.0
35,4,333636,8.0,9,2,3,0,2,1,0,0,75,38,0.0
19,3,181652,9.0,10,4,0,3,4,0,0,0,24,38,0.0
47,3,34307,9.0,10,5,7,1,4,0,0,0,35,38,0.0
25,0,198813,12.0,13,4,0,4,2,0,0,1590,40,38,0.0
59,1,240030,15.0,15,2,3,0,4,1,0,0,40,38,1.0
28,3,226089,5.0,6,4,6,4,4,0,0,0,40,38,0.0
17,3,190941,5.0,6,4,11,3,4,0,0,0,20,38,0.0
21,3,160261,9.0,10,4,3,3,1,1,2463,0,50,8,0.0
31,3,208458,8.0,9,0,11,4,3,0,0,0,40,25,0.0
49,3,112761,8.0,9,0,5,1,4,0,0,0,40,38,0.0
48,1,67716,13.0,14,2,9,0,4,1,7688,0,50,38,1.0
60,5,121076,14.0,16,0,11,1,4,1,0,0,20,38,0.0
33,5,182556,7.0,8,4,13,1,4,1,0,0,40,38,0.0
40,3,231348,8.0,9,2,2,0,4,1,0,0,40,38,0.0
42,3,55395,9.0,10,2,2,0,4,1,0,0,52,38,0.0
34,3,344073,8.0,9,2,13,0,4,1,5013,0,40,38,0.0
38,0,318912,10.0,11,0,0,3,2,1,0,0,52,38,0.0
58,5,237546,9.0,10,2,3,0,4,1,0,0,70,38,1.0
20,3,346341,9.0,10,4,0,1,4,0,0,0,40,41,0.0
52,3,305090,9.0,10,5,11,2,4,0,0,0,55,38,0.0
22,1,198478,9.0,10,2,10,0,4,1,0,0,40,38,0.0
24,3,321435,12.0,13,2,4,0,4,1,0,0,35,38,1.0
39,3,259716,8.0,9,0,6,4,4,0,0,0,40,25,0.0
41,3,191547,13.0,14,2,3,0,4,1,99999,0,55,38,1.0
37,8,171482,9.0,10,2,14,0,4,1,0,0,30,38,0.0
56,3,225927,4.0,5,2,2,0,4,1,2580,0,40,38,0.0
21,3,256504,8.0,9,4,7,1,4,0,0,0,40,38,0.0
29,3,168526,8.0,9,0,11,4,4,0,0,0,25,38,0.0
45,3,44489,10.0,11,0,7,1,4,1,0,0,10,38,0.0
44,1,159449,9.0,10,2,10,0,4,1,0,0,80,38,1.0
54,3,387540,13.0,14,2,9,0,4,1,0,0,45,38,1.0
24,3,314819,9.0,10,4,2,1,4,1,2174,0,40,38,0.0
40,3,34722,12.0,13,2,3,0,4,1,0,0,50,38,0.0
43,6,125831,12.0,13,4,9,3,4,1,99999,0,60,38,1.0
20,8,239805,9.0,10,4,14,1,4,1,0,0,16,38,0.0
41,5,264663,6.0,7,0,7,1,4,0,0,0,40,38,0.0
32,3,294121,10.0,11,0,0,1,4,0,0,0,40,38,0.0
31,3,83912,12.0,13,2,0,5,4,0,0,0,25,25,0.0
26,3,241626,8.0,9,0,0,1,4,1,0,0,40,38,0.0
50,6,137815,12.0,13,2,2,0,4,1,0,0,40,38,1.0
62,4,153891,10.0,11,2,3,0,4,1,3137,0,40,38,0.0
24,3,83774,8.0,9,2,7,0,4,1,2885,0,45,38,0.0
58,3,199067,12.0,13,0,3,1,4,1,0,0,65,38,1.0
44,4,57233,9.0,10,2,2,0,4,1,0,0,40,38,1.0
44,3,211517,7.0,8,0,7,1,4,1,0,0,40,38,0.0
37,4,132879,9.0,10,2,13,0,4,1,0,0,50,38,1.0
65,5,72776,3.0,4,4,4,1,4,1,2964,0,40,38,0.0
33,3,54318,8.0,9,2,2,0,4,1,0,0,40,38,1.0
34,8,143582,8.0,9,3,14,1,1,0,0,0,37,35,0.0
56,5,174564,13.0,14,2,9,0,4,1,0,0,60,38,1.0
35,3,179579,13.0,14,2,3,0,4,1,0,1977,48,38,1.0
33,3,187618,12.0,13,4,9,3,4,1,0,1741,40,38,0.0
35,3,186819,12.0,13,2,12,0,4,1,0,0,48,38,0.0
47,5,60087,9.0,10,3,3,1,4,0,0,0,60,38,0.0
35,5,28987,4.0,5,2,2,0,0,1,0,0,96,38,0.0
56,3,187355,9.0,10,0,11,4,4,0,0,0,40,38,0.0
29,4,218555,13.0,14,4,9,3,4,1,0,0,40,38,0.0
53,4,94214,15.0,15,2,9,0,1,1,7298,0,50,36,1.0
42,3,204729,10.0,11,5,11,4,2,0,0,0,25,38,0.0
20,8,281668,9.0,10,4,14,2,2,0,0,0,40,38,0.0
24,3,236696,12.0,13,4,12,1,4,1,0,0,50,35,0.0
33,3,179747,8.0,9,2,6,0,4,1,0,0,40,38,0.0
42,3,187322,5.0,6,2,11,0,4,1,0,0,45,38,0.0
38,6,116975,9.0,10,2,10,0,4,1,0,1887,50,38,1.0
32,3,205950,8.0,9,4,6,3,4,1,0,0,40,38,0.0
20,5,190968,3.0,4,4,2,3,4,1,0,0,20,38,0.0
32,3,160458,8.0,9,2,2,0,4,1,0,0,50,38,0.0
28,1,190911,9.0,10,2,10,0,4,1,0,0,40,38,1.0
51,3,85382,8.0,9,2,2,0,4,1,0,0,55,38,1.0
41,1,129793,8.0,9,4,7,3,4,1,0,0,30,38,0.0
37,1,270181,11.0,12,3,7,4,2,0,0,0,50,38,0.0
23,3,243723,8.0,9,2,7,5,4,0,0,0,40,38,0.0
40,3,168113,8.0,9,2,2,0,4,1,0,0,40,38,0.0
47,3,652784,5.0,6,2,6,0,4,1,0,0,40,38,0.0
46,5,315984,8.0,9,2,3,0,4,1,0,0,50,38,0.0
24,3,311311,12.0,13,4,11,1,4,1,0,0,40,38,0.0
40,3,111336,8.0,9,0,6,4,2,0,0,0,28,38,0.0
30,5,100252,8.0,9,2,6,3,1,1,0,0,60,34,0.0
41,6,186990,15.0,15,6,9,1,3,0,0,0,52,38,1.0
37,6,241633,12.0,13,2,0,5,2,0,0,0,45,38,1.0
49,0,252616,8.0,9,2,13,0,1,1,0,0,40,29,0.0
41,0,46366,12.0,13,2,3,5,2,0,0,0,50,38,1.0
52,1,266138,10.0,11,2,3,0,4,1,0,0,35,38,0.0
23,3,32732,9.0,10,4,11,1,4,1,0,0,50,38,0.0
34,3,361978,8.0,9,0,2,4,2,0,1471,0,40,38,0.0
25,6,77661,12.0,13,4,3,1,4,0,0,2444,40,38,1.0
44,4,60087,8.0,9,2,2,0,4,1,0,0,45,38,1.0
31,1,197550,8.0,9,0,9,4,4,1,0,0,33,38,0.0
53,3,170701,12.0,13,0,0,4,4,0,0,0,40,38,0.0
62,3,159822,8.0,9,2,3,0,4,1,0,0,50,38,0.0
35,3,211494,12.0,13,4,3,1,4,1,0,1876,55,38,0.0
30,0,340899,12.0,13,4,9,1,4,1,0,0,40,38,0.0
48,6,224752,8.0,9,2,0,5,4,0,0,0,40,38,1.0
36,3,102568,12.0,13,4,9,1,4,0,0,0,40,38,1.0
32,3,220690,6.0,7,0,7,1,4,1,0,0,33,38,0.0
22,3,303170,9.0,10,4,8,3,4,0,0,0,28,38,0.0
17,8,143331,6.0,7,4,14,3,4,1,0,0,40,38,0.0
19,3,192162,8.0,9,4,9,1,4,0,0,0,40,38,0.0
26,3,201635,8.0,9,4,0,1,4,0,0,0,40,38,0.0
20,8,55263,9.0,10,4,14,3,4,1,0,0,40,38,0.0
56,6,133728,9.0,10,2,3,0,4,1,0,0,35,38,1.0
45,3,347025,3.0,4,6,7,4,4,0,0,0,21,38,0.0
23,3,110998,9.0,10,4,0,3,1,0,0,0,40,29,0.0
31,3,122347,8.0,9,5,5,1,4,1,0,0,40,38,0.0
30,3,127875,6.0,7,4,11,4,4,0,0,0,8,38,0.0
42,3,167534,8.0,9,2,5,0,4,1,5013,0,35,38,0.0
27,6,152560,15.0,15,2,9,0,4,1,0,0,60,38,0.0
37,3,265144,12.0,13,2,3,0,4,1,0,0,50,38,1.0
31,3,302679,8.0,9,4,6,1,4,1,0,0,60,38,0.0
33,3,290763,12.0,13,5,9,1,4,0,0,0,40,38,0.0
64,3,86837,0.0,1,2,5,0,1,1,0,0,40,29,0.0
32,3,147118,8.0,9,0,7,1,4,0,0,0,40,38,0.0
62,8,103575,8.0,9,2,14,0,4,1,5178,0,40,38,1.0
37,3,169469,9.0,10,2,2,0,4,1,0,0,40,38,0.0
25,3,189334,6.0,7,2,13,0,4,1,0,0,40,38,0.0
49,3,139571,8.0,9,2,0,0,4,1,4064,0,40,38,0.0
36,3,111545,12.0,13,2,9,0,4,1,0,1902,40,38,1.0
67,3,72776,9.0,10,2,5,0,4,1,10566,0,15,38,0.0
54,3,307973,8.0,9,2,5,0,4,1,0,0,40,38,1.0
45,1,211666,14.0,16,4,9,1,4,0,0,0,40,38,1.0
30,3,143766,9.0,10,4,2,1,4,1,0,0,40,38,0.0
